row_i,col_j,ri,th,rf,v,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
16,35,0.5972881355932204,0.06152542372881356,0.6588135593220339,1.1207729712624683,13.93432463155392,55131.844986348355,750.0000000000002,3439.0141508102715,343.9014150810271,289.3053853735559,11.887141839305063,True
16,36,0.6140677966101695,0.06152542372881356,0.6755932203389831,1.1846294293729371,13.742625352304202,62741.35394165988,749.9999999999997,3459.4058650309316,345.9405865030931,290.01428287781516,11.928398252331597,True
16,37,0.6308474576271186,0.06152542372881356,0.6923728813559321,1.2502549624387536,13.558626259233481,71152.69955044227,750.0,3479.230039190664,347.9230039190663,290.80310037731414,11.964212330186292,True
16,38,0.6476271186440677,0.06152542372881356,0.7091525423728813,1.3176495704599187,13.381825280143204,80425.63591052541,750.0000000000002,3498.515353512367,349.8515353512366,291.6648597263262,11.994984095084611,True
16,39,0.6644067796610169,0.06152542372881356,0.7259322033898304,1.386813253436432,13.211765010080827,90622.6255084602,749.9999999999998,3517.288386948807,351.7288386948806,292.59324415489516,12.021085439302894,True
16,40,0.6811864406779661,0.06152542372881356,0.7427118644067796,1.457746011368293,13.048027728619818,101808.8870390249,749.9999999999997,3535.573817700768,353.5573817700767,293.5825254399017,12.042861925801246,True
16,41,0.6979661016949152,0.06152542372881356,0.7594915254237288,1.5304478442555023,12.890231080073104,114052.44281334126,750.0000000000002,3553.394600311119,355.33946003111186,294.6275003919552,12.060634515053383,True
16,42,0.7147457627118644,0.06152542372881356,0.7762711864406779,1.6049187520980597,12.738024314862086,127424.16576940434,750.0,3570.7721225526902,357.07721225526893,295.7234352851992,12.07470121233035,True
16,43,0.7315254237288136,0.06152542372881356,0.7930508474576271,1.6811587348959653,12.591085007877295,141997.82609804405,750.0,3587.726344822364,358.7726344822363,296.8660170876215,12.085338631950684,True
16,44,0.7483050847457626,0.06152542372881356,0.8098305084745762,1.7591677926492184,12.449116183903573,157850.13749659646,749.9999999999995,3604.275924337193,360.4275924337192,298.0513105364099,12.09280347685938,True
16,45,0.7650847457627118,0.06152542372881356,0.8266101694915253,1.83894592535782,12.311843791750753,175060.80306190983,750.0,3620.4383260835584,362.0438326083558,299.27572025559397,12.097333933376062,True
16,46,0.781864406779661,0.06152542372881356,0.8433898305084745,1.92049313302177,12.17901447817624,193712.5608336693,750.0000000000002,3636.2299221835465,363.62299221835457,300.53595723839464,12.09915098212083,True
16,47,0.7986440677966101,0.06152542372881356,0.8601694915254237,2.0038094156410677,12.050393620435802,213891.22899847158,749.9999999999999,3651.666081103299,365.16660811032983,301.8290091200345,12.098459627023677,True
16,48,0.8154237288135593,0.06152542372881356,0.8769491525423728,2.0888947732157135,11.925763582685573,235685.7507645352,749.9999999999997,3666.7612479272507,366.676124792725,303.1521137523327,12.095450044999186,True
16,49,0.8322033898305085,0.06152542372881356,0.893728813559322,2.1757492057457077,11.804922166744836,259188.23891644055,750.0,3681.5290167531466,368.1529016753146,304.5027356627408,12.09029865935494,True
16,50,0.8489830508474576,0.06152542372881356,0.9105084745762712,2.26437271323105,11.687681232123019,284494.02005883784,750.0000000000001,3695.982196119901,369.59821961199003,305.87854504004525,12.083169140339763,True
16,51,0.8657627118644068,0.06152542372881356,0.9272881355932203,2.3547652956717404,11.57386546388066,311701.67855763435,749.9999999999998,3710.1328682592693,371.01328682592685,307.2773989390744,12.074213336448146,True
16,52,0.882542372881356,0.06152542372881356,0.9440677966101695,2.4469269530677784,11.463311269964981,340913.1001867669,750.0,3723.9924428592835,372.39924428592826,308.69732443896334,12.063572140210123,True
16,53,0.899322033898305,0.06152542372881356,0.9608474576271185,2.5408576854191645,11.355865792242204,372233.515488295,750.0,3737.5717059394433,373.75717059394424,310.1365035252587,12.051376292230112,True
16,54,0.9161016949152542,0.06152542372881356,0.9776271186440677,2.636557492725899,11.251386017626553,405771.5428532073,749.9999999999999,3750.880864362365,375.08808643623644,311.59325949650525,12.037747127210991,True
16,55,0.9328813559322033,0.06152542372881356,0.9944067796610169,2.7340263749879816,11.149737977548945,441639.23132999707,750.0000000000001,3763.9295864419273,376.3929586441927,313.0660447218725,12.022797265624249,True
